[0.019s][info][class,load] opened: /home/loco/.asdf/installs/java/graalvm-22.1.0+java11/lib/modules
[59.040s][info][class,load] org.jvnet.hk2.internal.ServiceLocatorImpl$5 source: file:/home/loco/.cache/bazel/_bazel_loco/73eb0bf1eff209005bf26dc1460c3f43/execroot/harness_monorepo/bazel-out/k8-fastbuild/bin/platform-service/service/module_deploy.jar
[59.043s][info][class,load] org.jvnet.hk2.internal.ServiceHandleImpl source: file:/home/loco/.cache/bazel/_bazel_loco/73eb0bf1eff209005bf26dc1460c3f43/execroot/harness_monorepo/bazel-out/k8-fastbuild/bin/platform-service/service/module_deploy.jar
[59.044s][info][class,load] org.glassfish.hk2.api.Proxiable source: file:/home/loco/.cache/bazel/_bazel_loco/73eb0bf1eff209005bf26dc1460c3f43/execroot/harness_monorepo/bazel-out/k8-fastbuild/bin/platform-service/service/module_deploy.jar
[59.044s][info][class,load] org.glassfish.hk2.utilities.ContextualInput source: file:/home/loco/.cache/bazel/_bazel_loco/73eb0bf1eff209005bf26dc1460c3f43/execroot/harness_monorepo/bazel-out/k8-fastbuild/bin/platform-service/service/module_deploy.jar
[59.045s][info][class,load] org.glassfish.hk2.utilities.cache.Cache$OriginThreadAwareFuture source: file:/home/loco/.cache/bazel/_bazel_loco/73eb0bf1eff209005bf26dc1460c3f43/execroot/harness_monorepo/bazel-out/k8-fastbuild/bin/platform-service/service/module_deploy.jar
[59.046s][info][class,load] org.glassfish.hk2.utilities.cache.Cache$OriginThreadAwareFuture$1 source: file:/home/loco/.cache/bazel/_bazel_loco/73eb0bf1eff209005bf26dc1460c3f43/execroot/harness_monorepo/bazel-out/k8-fastbuild/bin/platform-service/service/module_deploy.jar
[59.047s][info][class,load] org.jvnet.hk2.internal.InstanceLifecycleEventImpl source: file:/home/loco/.cache/bazel/_bazel_loco/73eb0bf1eff209005bf26dc1460c3f43/execroot/harness_monorepo/bazel-out/k8-fastbuild/bin/platform-service/service/module_deploy.jar
[59.047s][info][class,load] org.glassfish.hk2.api.InstanceLifecycleEventType source: file:/home/loco/.cache/bazel/_bazel_loco/73eb0bf1eff209005bf26dc1460c3f43/execroot/harness_monorepo/bazel-out/k8-fastbuild/bin/platform-service/service/module_deploy.jar
[59.048s][info][class,load] org.jvnet.hk2.internal.ServiceLocatorImpl$6 source: file:/home/loco/.cache/bazel/_bazel_loco/73eb0bf1eff209005bf26dc1460c3f43/execroot/harness_monorepo/bazel-out/k8-fastbuild/bin/platform-service/service/module_deploy.jar
[59.049s][info][class,load] org.jvnet.hk2.internal.CacheKey source: file:/home/loco/.cache/bazel/_bazel_loco/73eb0bf1eff209005bf26dc1460c3f43/execroot/harness_monorepo/bazel-out/k8-fastbuild/bin/platform-service/service/module_deploy.jar
[59.050s][info][class,load] org.jvnet.hk2.internal.ServiceLocatorImpl$UnqualifiedIndexedFilter source: file:/home/loco/.cache/bazel/_bazel_loco/73eb0bf1eff209005bf26dc1460c3f43/execroot/harness_monorepo/bazel-out/k8-fastbuild/bin/platform-service/service/module_deploy.jar
[59.051s][info][class,load] org.jvnet.hk2.internal.ServiceLocatorImpl$IgdCacheKey source: file:/home/loco/.cache/bazel/_bazel_loco/73eb0bf1eff209005bf26dc1460c3f43/execroot/harness_monorepo/bazel-out/k8-fastbuild/bin/platform-service/service/module_deploy.jar
[59.052s][info][class,load] org.jvnet.hk2.internal.ImmediateResults source: file:/home/loco/.cache/bazel/_bazel_loco/73eb0bf1eff209005bf26dc1460c3f43/execroot/harness_monorepo/bazel-out/k8-fastbuild/bin/platform-service/service/module_deploy.jar
[59.052s][info][class,load] org.jvnet.hk2.internal.NarrowResults source: file:/home/loco/.cache/bazel/_bazel_loco/73eb0bf1eff209005bf26dc1460c3f43/execroot/harness_monorepo/bazel-out/k8-fastbuild/bin/platform-service/service/module_deploy.jar
[59.053s][info][class,load] org.jvnet.hk2.internal.ServiceLocatorImpl$IgdValue source: file:/home/loco/.cache/bazel/_bazel_loco/73eb0bf1eff209005bf26dc1460c3f43/execroot/harness_monorepo/bazel-out/k8-fastbuild/bin/platform-service/service/module_deploy.jar
[59.054s][info][class,load] org.glassfish.hk2.utilities.cache.internal.WeakCARCacheImpl$CarValue source: file:/home/loco/.cache/bazel/_bazel_loco/73eb0bf1eff209005bf26dc1460c3f43/execroot/harness_monorepo/bazel-out/k8-fastbuild/bin/platform-service/service/module_deploy.jar
[59.054s][info][class,load] org.glassfish.hk2.utilities.general.internal.DoubleNode source: file:/home/loco/.cache/bazel/_bazel_loco/73eb0bf1eff209005bf26dc1460c3f43/execroot/harness_monorepo/bazel-out/k8-fastbuild/bin/platform-service/service/module_deploy.jar
[59.055s][info][class,load] org.jvnet.hk2.internal.ServiceLocatorImpl$10 source: file:/home/loco/.cache/bazel/_bazel_loco/73eb0bf1eff209005bf26dc1460c3f43/execroot/harness_monorepo/bazel-out/k8-fastbuild/bin/platform-service/service/module_deploy.jar
[59.056s][info][class,load] org.glassfish.hk2.utilities.reflection.TypeChecker source: file:/home/loco/.cache/bazel/_bazel_loco/73eb0bf1eff209005bf26dc1460c3f43/execroot/harness_monorepo/bazel-out/k8-fastbuild/bin/platform-service/service/module_deploy.jar
[59.057s][info][class,load] org.glassfish.hk2.utilities.reflection.Constants source: file:/home/loco/.cache/bazel/_bazel_loco/73eb0bf1eff209005bf26dc1460c3f43/execroot/harness_monorepo/bazel-out/k8-fastbuild/bin/platform-service/service/module_deploy.jar
[59.058s][info][class,load] org.glassfish.hk2.utilities.InjecteeImpl source: file:/home/loco/.cache/bazel/_bazel_loco/73eb0bf1eff209005bf26dc1460c3f43/execroot/harness_monorepo/bazel-out/k8-fastbuild/bin/platform-service/service/module_deploy.jar
[59.060s][info][class,load] org.glassfish.hk2.internal.PerThreadContext source: file:/home/loco/.cache/bazel/_bazel_loco/73eb0bf1eff209005bf26dc1460c3f43/execroot/harness_monorepo/bazel-out/k8-fastbuild/bin/platform-service/service/module_deploy.jar
[59.060s][info][class,load] org.glassfish.hk2.api.IterableProvider source: file:/home/loco/.cache/bazel/_bazel_loco/73eb0bf1eff209005bf26dc1460c3f43/execroot/harness_monorepo/bazel-out/k8-fastbuild/bin/platform-service/service/module_deploy.jar
[59.063s][info][class,load] org.jvnet.hk2.internal.Collector source: file:/home/loco/.cache/bazel/_bazel_loco/73eb0bf1eff209005bf26dc1460c3f43/execroot/harness_monorepo/bazel-out/k8-fastbuild/bin/platform-service/service/module_deploy.jar
[59.070s][info][class,load] org.jvnet.hk2.internal.ClazzCreator source: file:/home/loco/.cache/bazel/_bazel_loco/73eb0bf1eff209005bf26dc1460c3f43/execroot/harness_monorepo/bazel-out/k8-fastbuild/bin/platform-service/service/module_deploy.jar
[59.071s][info][class,load] org.jvnet.hk2.internal.ConstructorAction source: file:/home/loco/.cache/bazel/_bazel_loco/73eb0bf1eff209005bf26dc1460c3f43/execroot/harness_monorepo/bazel-out/k8-fastbuild/bin/platform-service/service/module_deploy.jar
[59.072s][info][class,load] org.jvnet.hk2.internal.Utilities$3 source: file:/home/loco/.cache/bazel/_bazel_loco/73eb0bf1eff209005bf26dc1460c3f43/execroot/harness_monorepo/bazel-out/k8-fastbuild/bin/platform-service/service/module_deploy.jar
[59.073s][info][class,load] org.glassfish.hk2.api.Populator source: file:/home/loco/.cache/bazel/_bazel_loco/73eb0bf1eff209005bf26dc1460c3f43/execroot/harness_monorepo/bazel-out/k8-fastbuild/bin/platform-service/service/module_deploy.jar
[59.074s][info][class,load] org.glassfish.hk2.utilities.general.Hk2ThreadLocal$Key source: file:/home/loco/.cache/bazel/_bazel_loco/73eb0bf1eff209005bf26dc1460c3f43/execroot/harness_monorepo/bazel-out/k8-fastbuild/bin/platform-service/service/module_deploy.jar
[59.077s][info][class,load] org.glassfish.hk2.api.InjectionPointIndicator source: file:/home/loco/.cache/bazel/_bazel_loco/73eb0bf1eff209005bf26dc1460c3f43/execroot/harness_monorepo/bazel-out/k8-fastbuild/bin/platform-service/service/module_deploy.jar
[59.078s][info][class,load] org.jvnet.hk2.internal.Utilities$2 source: file:/home/loco/.cache/bazel/_bazel_loco/73eb0bf1eff209005bf26dc1460c3f43/execroot/harness_monorepo/bazel-out/k8-fastbuild/bin/platform-service/service/module_deploy.jar
[59.079s][info][class,load] org.jvnet.hk2.internal.SystemInjecteeImpl source: file:/home/loco/.cache/bazel/_bazel_loco/73eb0bf1eff209005bf26dc1460c3f43/execroot/harness_monorepo/bazel-out/k8-fastbuild/bin/platform-service/service/module_deploy.jar
[59.080s][info][class,load] org.jvnet.hk2.internal.ClazzCreator$ResolutionInfo source: file:/home/loco/.cache/bazel/_bazel_loco/73eb0bf1eff209005bf26dc1460c3f43/execroot/harness_monorepo/bazel-out/k8-fastbuild/bin/platform-service/service/module_deploy.jar
[59.081s][info][class,load] org.glassfish.hk2.utilities.cache.LRUHybridCache$OriginThreadAwareFuture source: file:/home/loco/.cache/bazel/_bazel_loco/73eb0bf1eff209005bf26dc1460c3f43/execroot/harness_monorepo/bazel-out/k8-fastbuild/bin/platform-service/service/module_deploy.jar
[59.082s][info][class,load] org.glassfish.hk2.utilities.cache.LRUHybridCache$OriginThreadAwareFuture$1 source: file:/home/loco/.cache/bazel/_bazel_loco/73eb0bf1eff209005bf26dc1460c3f43/execroot/harness_monorepo/bazel-out/k8-fastbuild/bin/platform-service/service/module_deploy.jar
[59.083s][info][class,load] org.glassfish.hk2.utilities.reflection.internal.ClassReflectionHelperUtilities source: file:/home/loco/.cache/bazel/_bazel_loco/73eb0bf1eff209005bf26dc1460c3f43/execroot/harness_monorepo/bazel-out/k8-fastbuild/bin/platform-service/service/module_deploy.jar
[59.084s][info][class,load] org.glassfish.hk2.utilities.reflection.internal.ClassReflectionHelperUtilities$1 source: file:/home/loco/.cache/bazel/_bazel_loco/73eb0bf1eff209005bf26dc1460c3f43/execroot/harness_monorepo/bazel-out/k8-fastbuild/bin/platform-service/service/module_deploy.jar
[59.085s][info][class,load] org.glassfish.hk2.utilities.reflection.internal.MethodWrapperImpl source: file:/home/loco/.cache/bazel/_bazel_loco/73eb0bf1eff209005bf26dc1460c3f43/execroot/harness_monorepo/bazel-out/k8-fastbuild/bin/platform-service/service/module_deploy.jar
[59.086s][info][class,load] org.glassfish.hk2.utilities.reflection.internal.ClassReflectionHelperUtilities$2 source: file:/home/loco/.cache/bazel/_bazel_loco/73eb0bf1eff209005bf26dc1460c3f43/execroot/harness_monorepo/bazel-out/k8-fastbuild/bin/platform-service/service/module_deploy.jar
[59.087s][info][class,load] org.glassfish.hk2.utilities.reflection.internal.ClassReflectionHelperUtilities$3 source: file:/home/loco/.cache/bazel/_bazel_loco/73eb0bf1eff209005bf26dc1460c3f43/execroot/harness_monorepo/bazel-out/k8-fastbuild/bin/platform-service/service/module_deploy.jar
[59.089s][info][class,load] org.glassfish.hk2.utilities.cache.LRUHybridCache$HybridCacheEntryImpl source: file:/home/loco/.cache/bazel/_bazel_loco/73eb0bf1eff209005bf26dc1460c3f43/execroot/harness_monorepo/bazel-out/k8-fastbuild/bin/platform-service/service/module_deploy.jar
[59.090s][info][class,load] org.glassfish.hk2.utilities.reflection.internal.ClassReflectionHelperUtilities$4 source: file:/home/loco/.cache/bazel/_bazel_loco/73eb0bf1eff209005bf26dc1460c3f43/execroot/harness_monorepo/bazel-out/k8-fastbuild/bin/platform-service/service/module_deploy.jar
[59.091s][info][class,load] org.glassfish.hk2.api.PostConstruct source: file:/home/loco/.cache/bazel/_bazel_loco/73eb0bf1eff209005bf26dc1460c3f43/execroot/harness_monorepo/bazel-out/k8-fastbuild/bin/platform-service/service/module_deploy.jar
[59.092s][info][class,load] org.glassfish.hk2.utilities.reflection.internal.ClassReflectionHelperImpl$LifecycleKey source: file:/home/loco/.cache/bazel/_bazel_loco/73eb0bf1eff209005bf26dc1460c3f43/execroot/harness_monorepo/bazel-out/k8-fastbuild/bin/platform-service/service/module_deploy.jar
[59.093s][info][class,load] org.glassfish.hk2.api.PreDestroy source: file:/home/loco/.cache/bazel/_bazel_loco/73eb0bf1eff209005bf26dc1460c3f43/execroot/harness_monorepo/bazel-out/k8-fastbuild/bin/platform-service/service/module_deploy.jar
[59.093s][info][class,load] org.glassfish.hk2.utilities.reflection.ScopeInfo source: file:/home/loco/.cache/bazel/_bazel_loco/73eb0bf1eff209005bf26dc1460c3f43/execroot/harness_monorepo/bazel-out/k8-fastbuild/bin/platform-service/service/module_deploy.jar
[59.095s][info][class,load] org.jvnet.hk2.internal.AnnotatedElementAnnotationInfo source: file:/home/loco/.cache/bazel/_bazel_loco/73eb0bf1eff209005bf26dc1460c3f43/execroot/harness_monorepo/bazel-out/k8-fastbuild/bin/platform-service/service/module_deploy.jar
[59.095s][info][class,load] org.jvnet.hk2.internal.SoftAnnotatedElementAnnotationInfo source: file:/home/loco/.cache/bazel/_bazel_loco/73eb0bf1eff209005bf26dc1460c3f43/execroot/harness_monorepo/bazel-out/k8-fastbuild/bin/platform-service/service/module_deploy.jar
[59.096s][info][class,load] org.glassfish.hk2.api.messaging.Topic source: file:/home/loco/.cache/bazel/_bazel_loco/73eb0bf1eff209005bf26dc1460c3f43/execroot/harness_monorepo/bazel-out/k8-fastbuild/bin/platform-service/service/module_deploy.jar
[59.104s][info][class,load] org.glassfish.hk2.api.Unproxiable source: file:/home/loco/.cache/bazel/_bazel_loco/73eb0bf1eff209005bf26dc1460c3f43/execroot/harness_monorepo/bazel-out/k8-fastbuild/bin/platform-service/service/module_deploy.jar
[59.110s][info][class,load] com.sun.proxy.$Proxy201 source: __JVM_DefineClass__
[59.117s][info][class,load] org.jvnet.hk2.internal.PopulatorImpl source: file:/home/loco/.cache/bazel/_bazel_loco/73eb0bf1eff209005bf26dc1460c3f43/execroot/harness_monorepo/bazel-out/k8-fastbuild/bin/platform-service/service/module_deploy.jar
[59.117s][info][class,load] org.glassfish.hk2.api.DescriptorFileFinder source: file:/home/loco/.cache/bazel/_bazel_loco/73eb0bf1eff209005bf26dc1460c3f43/execroot/harness_monorepo/bazel-out/k8-fastbuild/bin/platform-service/service/module_deploy.jar
[59.128s][info][class,load] org.glassfish.hk2.internal.PerThreadContext$2 source: file:/home/loco/.cache/bazel/_bazel_loco/73eb0bf1eff209005bf26dc1460c3f43/execroot/harness_monorepo/bazel-out/k8-fastbuild/bin/platform-service/service/module_deploy.jar
[59.130s][info][class,load] org.glassfish.hk2.utilities.BuilderHelper$2 source: file:/home/loco/.cache/bazel/_bazel_loco/73eb0bf1eff209005bf26dc1460c3f43/execroot/harness_monorepo/bazel-out/k8-fastbuild/bin/platform-service/service/module_deploy.jar
[59.131s][info][class,load] org.glassfish.hk2.internal.StarFilter source: file:/home/loco/.cache/bazel/_bazel_loco/73eb0bf1eff209005bf26dc1460c3f43/execroot/harness_monorepo/bazel-out/k8-fastbuild/bin/platform-service/service/module_deploy.jar
[59.135s][info][class,load] org.glassfish.hk2.utilities.binding.AbstractBinder source: file:/home/loco/.cache/bazel/_bazel_loco/73eb0bf1eff209005bf26dc1460c3f43/execroot/harness_monorepo/bazel-out/k8-fastbuild/bin/platform-service/service/module_deploy.jar
[59.135s][info][class,load] org.glassfish.jersey.inject.hk2.Hk2BootstrapBinder source: file:/home/loco/.cache/bazel/_bazel_loco/73eb0bf1eff209005bf26dc1460c3f43/execroot/harness_monorepo/bazel-out/k8-fastbuild/bin/platform-service/service/module_deploy.jar
[59.136s][info][class,load] org.glassfish.hk2.utilities.binding.BindingBuilder source: file:/home/loco/.cache/bazel/_bazel_loco/73eb0bf1eff209005bf26dc1460c3f43/execroot/harness_monorepo/bazel-out/k8-fastbuild/bin/platform-service/service/module_deploy.jar
[59.136s][info][class,load] org.glassfish.hk2.utilities.binding.ScopedBindingBuilder source: file:/home/loco/.cache/bazel/_bazel_loco/73eb0bf1eff209005bf26dc1460c3f43/execroot/harness_monorepo/bazel-out/k8-fastbuild/bin/platform-service/service/module_deploy.jar
[59.137s][info][class,load] org.glassfish.hk2.utilities.binding.ServiceBindingBuilder source: file:/home/loco/.cache/bazel/_bazel_loco/73eb0bf1eff209005bf26dc1460c3f43/execroot/harness_monorepo/bazel-out/k8-fastbuild/bin/platform-service/service/module_deploy.jar
[59.137s][info][class,load] org.glassfish.hk2.api.HK2Loader source: file:/home/loco/.cache/bazel/_bazel_loco/73eb0bf1eff209005bf26dc1460c3f43/execroot/harness_monorepo/bazel-out/k8-fastbuild/bin/platform-service/service/module_deploy.jar
[59.139s][info][class,load] org.glassfish.jersey.inject.hk2.JerseyClassAnalyzer$Binder source: file:/home/loco/.cache/bazel/_bazel_loco/73eb0bf1eff209005bf26dc1460c3f43/execroot/harness_monorepo/bazel-out/k8-fastbuild/bin/platform-service/service/module_deploy.jar
[59.139s][info][class,load] org.glassfish.jersey.inject.hk2.RequestContext$Binder source: file:/home/loco/.cache/bazel/_bazel_loco/73eb0bf1eff209005bf26dc1460c3f43/execroot/harness_monorepo/bazel-out/k8-fastbuild/bin/platform-service/service/module_deploy.jar
[59.140s][info][class,load] org.glassfish.jersey.inject.hk2.ContextInjectionResolverImpl$Binder source: file:/home/loco/.cache/bazel/_bazel_loco/73eb0bf1eff209005bf26dc1460c3f43/execroot/harness_monorepo/bazel-out/k8-fastbuild/bin/platform-service/service/module_deploy.jar
[59.141s][info][class,load] org.glassfish.hk2.api.TypeLiteral source: file:/home/loco/.cache/bazel/_bazel_loco/73eb0bf1eff209005bf26dc1460c3f43/execroot/harness_monorepo/bazel-out/k8-fastbuild/bin/platform-service/service/module_deploy.jar
[59.141s][info][class,load] org.glassfish.jersey.inject.hk2.ContextInjectionResolverImpl$Binder$2 source: file:/home/loco/.cache/bazel/_bazel_loco/73eb0bf1eff209005bf26dc1460c3f43/execroot/harness_monorepo/bazel-out/k8-fastbuild/bin/platform-service/service/module_deploy.jar
[59.141s][info][class,load] org.glassfish.jersey.inject.hk2.ContextInjectionResolverImpl$Binder$1 source: file:/home/loco/.cache/bazel/_bazel_loco/73eb0bf1eff209005bf26dc1460c3f43/execroot/harness_monorepo/bazel-out/k8-fastbuild/bin/platform-service/service/module_deploy.jar
[59.142s][info][class,load] org.glassfish.jersey.inject.hk2.JerseyErrorService$Binder source: file:/home/loco/.cache/bazel/_bazel_loco/73eb0bf1eff209005bf26dc1460c3f43/execroot/harness_monorepo/bazel-out/k8-fastbuild/bin/platform-service/service/module_deploy.jar
[59.144s][info][class,load] org.glassfish.hk2.utilities.reflection.ReflectionHelper$5 source: file:/home/loco/.cache/bazel/_bazel_loco/73eb0bf1eff209005bf26dc1460c3f43/execroot/harness_monorepo/bazel-out/k8-fastbuild/bin/platform-service/service/module_deploy.jar
[59.146s][info][class,load] org.glassfish.jersey.inject.hk2.JerseyClassAnalyzer$Binder$$Lambda$879/0x0000000840b6f040 source: org.glassfish.jersey.inject.hk2.JerseyClassAnalyzer$Binder
[59.149s][info][class,load] org.glassfish.jersey.inject.hk2.JerseyClassAnalyzer source: file:/home/loco/.cache/bazel/_bazel_loco/73eb0bf1eff209005bf26dc1460c3f43/execroot/harness_monorepo/bazel-out/k8-fastbuild/bin/platform-service/service/module_deploy.jar
[59.149s][info][class,load] org.glassfish.jersey.inject.hk2.JerseyClassAnalyzer$$Lambda$880/0x0000000840b6f440 source: org.glassfish.jersey.inject.hk2.JerseyClassAnalyzer
[59.151s][info][class,load] org.glassfish.jersey.internal.util.collection.Values source: file:/home/loco/.cache/bazel/_bazel_loco/73eb0bf1eff209005bf26dc1460c3f43/execroot/harness_monorepo/bazel-out/k8-fastbuild/bin/platform-service/service/module_deploy.jar
[59.152s][info][class,load] org.glassfish.jersey.internal.util.collection.LazyValue source: file:/home/loco/.cache/bazel/_bazel_loco/73eb0bf1eff209005bf26dc1460c3f43/execroot/harness_monorepo/bazel-out/k8-fastbuild/bin/platform-service/service/module_deploy.jar
[59.152s][info][class,load] org.glassfish.jersey.internal.util.collection.UnsafeValue source: file:/home/loco/.cache/bazel/_bazel_loco/73eb0bf1eff209005bf26dc1460c3f43/execroot/harness_monorepo/bazel-out/k8-fastbuild/bin/platform-service/service/module_deploy.jar
[59.152s][info][class,load] org.glassfish.jersey.internal.util.collection.LazyUnsafeValue source: file:/home/loco/.cache/bazel/_bazel_loco/73eb0bf1eff209005bf26dc1460c3f43/execroot/harness_monorepo/bazel-out/k8-fastbuild/bin/platform-service/service/module_deploy.jar
[59.153s][info][class,load] org.glassfish.jersey.internal.util.collection.Values$1 source: file:/home/loco/.cache/bazel/_bazel_loco/73eb0bf1eff209005bf26dc1460c3f43/execroot/harness_monorepo/bazel-out/k8-fastbuild/bin/platform-service/service/module_deploy.jar
[59.153s][info][class,load] org.glassfish.jersey.internal.util.collection.Values$2 source: file:/home/loco/.cache/bazel/_bazel_loco/73eb0bf1eff209005bf26dc1460c3f43/execroot/harness_monorepo/bazel-out/k8-fastbuild/bin/platform-service/service/module_deploy.jar
[59.154s][info][class,load] org.glassfish.jersey.internal.util.collection.Values$LazyValueImpl source: file:/home/loco/.cache/bazel/_bazel_loco/73eb0bf1eff209005bf26dc1460c3f43/execroot/harness_monorepo/bazel-out/k8-fastbuild/bin/platform-service/service/module_deploy.jar
[59.155s][info][class,load] org.glassfish.hk2.utilities.binding.NamedBindingBuilder source: file:/home/loco/.cache/bazel/_bazel_loco/73eb0bf1eff209005bf26dc1460c3f43/execroot/harness_monorepo/bazel-out/k8-fastbuild/bin/platform-service/service/module_deploy.jar
[59.155s][info][class,load] org.glassfish.hk2.utilities.binding.ScopedNamedBindingBuilder source: file:/home/loco/.cache/bazel/_bazel_loco/73eb0bf1eff209005bf26dc1460c3f43/execroot/harness_monorepo/bazel-out/k8-fastbuild/bin/platform-service/service/module_deploy.jar
[59.156s][info][class,load] org.glassfish.hk2.utilities.binding.AbstractBindingBuilder source: file:/home/loco/.cache/bazel/_bazel_loco/73eb0bf1eff209005bf26dc1460c3f43/execroot/harness_monorepo/bazel-out/k8-fastbuild/bin/platform-service/service/module_deploy.jar
[59.157s][info][class,load] org.glassfish.hk2.utilities.binding.AbstractBindingBuilder$ClassBasedBindingBuilder source: file:/home/loco/.cache/bazel/_bazel_loco/73eb0bf1eff209005bf26dc1460c3f43/execroot/harness_monorepo/bazel-out/k8-fastbuild/bin/platform-service/service/module_deploy.jar
[59.158s][info][class,load] org.glassfish.hk2.utilities.binding.AbstractBindingBuilder$InstanceBasedBindingBuilder source: file:/home/loco/.cache/bazel/_bazel_loco/73eb0bf1eff209005bf26dc1460c3f43/execroot/harness_monorepo/bazel-out/k8-fastbuild/bin/platform-service/service/module_deploy.jar
[59.159s][info][class,load] org.glassfish.hk2.utilities.binding.AbstractBindingBuilder$FactoryInstanceBasedBindingBuilder source: file:/home/loco/.cache/bazel/_bazel_loco/73eb0bf1eff209005bf26dc1460c3f43/execroot/harness_monorepo/bazel-out/k8-fastbuild/bin/platform-service/service/module_deploy.jar
[59.160s][info][class,load] org.glassfish.hk2.utilities.binding.AbstractBindingBuilder$FactoryTypeBasedBindingBuilder source: file:/home/loco/.cache/bazel/_bazel_loco/73eb0bf1eff209005bf26dc1460c3f43/execroot/harness_monorepo/bazel-out/k8-fastbuild/bin/platform-service/service/module_deploy.jar
[59.161s][info][class,load] org.jvnet.hk2.component.MultiMap source: file:/home/loco/.cache/bazel/_bazel_loco/73eb0bf1eff209005bf26dc1460c3f43/execroot/harness_monorepo/bazel-out/k8-fastbuild/bin/platform-service/service/module_deploy.jar
[59.162s][info][class,load] org.jvnet.hk2.component.MultiMap$1 source: file:/home/loco/.cache/bazel/_bazel_loco/73eb0bf1eff209005bf26dc1460c3f43/execroot/harness_monorepo/bazel-out/k8-fastbuild/bin/platform-service/service/module_deploy.jar
[59.162s][info][class,load] org.glassfish.hk2.utilities.binding.AbstractBinder$1 source: file:/home/loco/.cache/bazel/_bazel_loco/73eb0bf1eff209005bf26dc1460c3f43/execroot/harness_monorepo/bazel-out/k8-fastbuild/bin/platform-service/service/module_deploy.jar
[59.163s][info][class,load] org.glassfish.hk2.utilities.binding.AbstractBinder$2 source: file:/home/loco/.cache/bazel/_bazel_loco/73eb0bf1eff209005bf26dc1460c3f43/execroot/harness_monorepo/bazel-out/k8-fastbuild/bin/platform-service/service/module_deploy.jar
[59.171s][info][class,load] org.glassfish.jersey.inject.hk2.RequestContext source: file:/home/loco/.cache/bazel/_bazel_loco/73eb0bf1eff209005bf26dc1460c3f43/execroot/harness_monorepo/bazel-out/k8-fastbuild/bin/platform-service/service/module_deploy.jar
[59.172s][info][class,load] org.glassfish.jersey.inject.hk2.RequestContext$Binder$1 source: file:/home/loco/.cache/bazel/_bazel_loco/73eb0bf1eff209005bf26dc1460c3f43/execroot/harness_monorepo/bazel-out/k8-fastbuild/bin/platform-service/service/module_deploy.jar
[59.176s][info][class,load] org.glassfish.hk2.internal.ActiveDescriptorBuilderImpl source: file:/home/loco/.cache/bazel/_bazel_loco/73eb0bf1eff209005bf26dc1460c3f43/execroot/harness_monorepo/bazel-out/k8-fastbuild/bin/platform-service/service/module_deploy.jar
[59.177s][info][class,load] org.glassfish.hk2.internal.ActiveDescriptorBuilderImpl$BuiltActiveDescriptor source: file:/home/loco/.cache/bazel/_bazel_loco/73eb0bf1eff209005bf26dc1460c3f43/execroot/harness_monorepo/bazel-out/k8-fastbuild/bin/platform-service/service/module_deploy.jar
[59.180s][info][class,load] org.glassfish.jersey.internal.inject.InjectionResolver source: file:/home/loco/.cache/bazel/_bazel_loco/73eb0bf1eff209005bf26dc1460c3f43/execroot/harness_monorepo/bazel-out/k8-fastbuild/bin/platform-service/service/module_deploy.jar
[59.180s][info][class,load] org.glassfish.jersey.internal.inject.ContextInjectionResolver source: file:/home/loco/.cache/bazel/_bazel_loco/73eb0bf1eff209005bf26dc1460c3f43/execroot/harness_monorepo/bazel-out/k8-fastbuild/bin/platform-service/service/module_deploy.jar
[59.180s][info][class,load] org.glassfish.jersey.inject.hk2.ContextInjectionResolverImpl source: file:/home/loco/.cache/bazel/_bazel_loco/73eb0bf1eff209005bf26dc1460c3f43/execroot/harness_monorepo/bazel-out/k8-fastbuild/bin/platform-service/service/module_deploy.jar
[59.185s][info][class,load] org.glassfish.jersey.inject.hk2.JerseyErrorService source: file:/home/loco/.cache/bazel/_bazel_loco/73eb0bf1eff209005bf26dc1460c3f43/execroot/harness_monorepo/bazel-out/k8-fastbuild/bin/platform-service/service/module_deploy.jar
[59.187s][info][class,load] org.glassfish.jersey.process.internal.RequestScope source: file:/home/loco/.cache/bazel/_bazel_loco/73eb0bf1eff209005bf26dc1460c3f43/execroot/harness_monorepo/bazel-out/k8-fastbuild/bin/platform-service/service/module_deploy.jar
[59.187s][info][class,load] org.glassfish.jersey.inject.hk2.Hk2RequestScope source: file:/home/loco/.cache/bazel/_bazel_loco/73eb0bf1eff209005bf26dc1460c3f43/execroot/harness_monorepo/bazel-out/k8-fastbuild/bin/platform-service/service/module_deploy.jar
[59.188s][info][class,load] org.glassfish.jersey.inject.hk2.ContextInjectionResolverImpl$1 source: file:/home/loco/.cache/bazel/_bazel_loco/73eb0bf1eff209005bf26dc1460c3f43/execroot/harness_monorepo/bazel-out/k8-fastbuild/bin/platform-service/service/module_deploy.jar
[59.189s][info][class,load] org.glassfish.jersey.internal.inject.Injectee source: file:/home/loco/.cache/bazel/_bazel_loco/73eb0bf1eff209005bf26dc1460c3f43/execroot/harness_monorepo/bazel-out/k8-fastbuild/bin/platform-service/service/module_deploy.jar
[59.189s][info][class,load] org.glassfish.jersey.inject.hk2.ContextInjectionResolverImpl$CacheKey source: file:/home/loco/.cache/bazel/_bazel_loco/73eb0bf1eff209005bf26dc1460c3f43/execroot/harness_monorepo/bazel-out/k8-fastbuild/bin/platform-service/service/module_deploy.jar
